Hex Data,Direction,Length,Entropy,Label
3203000001c40002000500000401ff0400082a,1,19,3.003112542,10
3201000001c5000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001c50002000500000401ff0400082a,1,19,3.003112542,10
3201000001c6000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001c60002000500000401ff0400082d,1,19,3.003112542,10
3201000001c7000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001c70002000500000401ff0400082d,1,19,3.003112542,10
3201000001c8000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001c80002000500000401ff0400082d,1,19,3.003112542,10
3201000001c9000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001c90002000500000401ff0400082d,1,19,3.003112542,10
3201000001ca000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ca0002000500000401ff0400082d,1,19,3.003112542,10
3201000001cb000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001cb0002000500000401ff0400082d,1,19,3.003112542,10
3201000001cc000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001cc0002000500000401ff0400082d,1,19,3.003112542,10
3201000001cd000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001cd0002000500000401ff0400082d,1,19,3.003112542,10
3201000001ce000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ce0002000500000401ff0400082d,1,19,3.003112542,10
3201000001cf000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001cf0002000500000401ff0400082d,1,19,3.003112542,10
3201000001d0000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d00002000500000401ff0400082d,1,19,3.003112542,10
3201000001d1000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d10002000500000401ff0400082d,1,19,3.003112542,10
3201000001d2000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d20002000500000401ff0400082d,1,19,3.003112542,10
3201000001d3000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d30002000500000401ff04000824,1,19,3.003112542,10
3201000001d4000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d40002000500000401ff04000824,1,19,3.003112542,10
3201000001d5000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d50002000500000401ff04000824,1,19,3.003112542,10
3201000001d6000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d60002000500000401ff04000824,1,19,3.003112542,10
3201000001d7000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d70002000500000401ff04000824,1,19,3.003112542,10
3201000001d8000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d80002000500000401ff04000824,1,19,3.003112542,10
3201000001d9000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001d90002000500000401ff04000824,1,19,3.003112542,10
3201000001da000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001da0002000500000401ff04000824,1,19,3.003112542,10
3201000001db000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001db0002000500000401ff04000824,1,19,3.003112542,10
3201000001dc000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001dc0002000500000401ff04000824,1,19,3.003112542,10
3201000001dd000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001dd0002000500000401ff04000824,1,19,3.003112542,10
3201000001de000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001de0002000500000401ff04000824,1,19,3.003112542,10
3201000001df000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001df0002000500000401ff04000827,1,19,3.003112542,10
3201000001e0000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e00002000500000401ff04000827,1,19,3.003112542,10
3201000001e1000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e10002000500000401ff04000827,1,19,3.003112542,10
3201000001e2000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e20002000500000401ff04000827,1,19,3.003112542,10
3201000001e3000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e30002000500000401ff04000827,1,19,3.003112542,10
3201000001e4000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e40002000500000401ff04000827,1,19,3.003112542,10
3201000001e5000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e50002000500000401ff04000827,1,19,3.003112542,10
3201000001e6000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e60002000500000401ff04000827,1,19,3.003112542,10
3201000001e7000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e70002000500000401ff04000827,1,19,3.003112542,10
3201000001e8000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e80002000500000401ff04000827,1,19,3.003112542,10
3201000001e9000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001e90002000500000401ff04000827,1,19,3.003112542,10
3201000001ea000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ea0002000500000401ff04000827,1,19,3.003112542,10
3201000001eb000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001eb0002000500000401ff04000826,1,19,3.003112542,10
3201000001ec000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ec0002000500000401ff04000826,1,19,3.003112542,10
3201000001ed000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ed0002000500000401ff04000826,1,19,3.003112542,10
3201000001ee000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ee0002000500000401ff04000826,1,19,3.003112542,10
3201000001ef000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ef0002000500000401ff04000826,1,19,3.003112542,10
3201000001f0000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f00002000500000401ff04000826,1,19,3.003112542,10
3201000001f1000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f10002000500000401ff04000826,1,19,3.003112542,10
3201000001f2000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f20002000500000401ff04000826,1,19,3.003112542,10
3201000001f3000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f30002000500000401ff04000826,1,19,3.003112542,10
3201000001f4000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f40002000500000401ff04000826,1,19,3.003112542,10
3201000001f5000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f50002000500000401ff04000826,1,19,3.003112542,10
3201000001f6000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f60002000500000401ff04000826,1,19,3.003112542,10
3201000001f7000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f70002000500000401ff04000826,1,19,3.003112542,10
3201000001f8000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f80002000500000401ff04000831,1,19,3.003112542,10
3201000001f9000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001f90002000500000401ff04000831,1,19,3.003112542,10
3201000001fa000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001fa0002000500000401ff04000831,1,19,3.003112542,10
3201000001fb000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001fb0002000500000401ff04000831,1,19,3.003112542,10
3201000001fc000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001fc0002000500000401ff04000831,1,19,3.003112542,10
3201000001fd000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001fd0002000500000401ff04000831,1,19,3.003112542,10
3201000001fe000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001fe0002000500000401ff04000831,1,19,3.003112542,10
3201000001ff000e00000401120a10020001000083000000,1,24,2.666056342,9
3203000001ff0002000500000401ff04000831,1,19,2.897849384,10
320100000200000e00000401120a10020001000083000000,1,24,2.511027604,9
3203000002000002000500000401ff04000831,1,19,2.774243303,10
320100000201000e00000401120a10020001000083000000,1,24,2.582723009,9
3203000002010002000500000401ff04000831,1,19,2.897849384,10
320100000202000e00000401120a10020001000083000000,1,24,2.60314905,9
3203000002020002000500000401ff04000831,1,19,2.858118463,10
320100000203000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002030002000500000401ff04000831,1,19,2.897849384,10
320100000204000e00000401120a10020001000083000000,1,24,2.634602696,9
3203000002040002000500000401ff04000830,1,19,2.858118463,10
320100000205000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002050002000500000401ff04000830,1,19,2.897849384,10
320100000206000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002060002000500000401ff04000830,1,19,3.003112542,10
320100000207000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002070002000500000401ff04000830,1,19,3.003112542,10
320100000208000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002080002000500000401ff04000830,1,19,2.897849384,10
320100000209000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002090002000500000401ff04000830,1,19,3.003112542,10
32010000020a000e00000401120a10020001000083000000,1,24,2.634602696,9
32030000020a0002000500000401ff04000830,1,19,3.003112542,10
32010000020b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000020b0002000500000401ff04000830,1,19,3.003112542,10
32010000020c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000020c0002000500000401ff04000830,1,19,3.003112542,10
32010000020d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000020d0002000500000401ff04000830,1,19,3.003112542,10
32010000020e000e00000401120a10020001000083000000,1,24,2.634602696,9
32030000020e0002000500000401ff04000830,1,19,3.003112542,10
32010000020f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000020f0002000500000401ff04000830,1,19,3.003112542,10
320100000210000e00000401120a10020001000083000000,1,24,2.634602696,9
3203000002100002000500000401ff0400081b,1,19,3.003112542,10
320100000211000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002110002000500000401ff0400081b,1,19,3.003112542,10
320100000212000e00000401120a10020001000083000000,1,24,2.634602696,9
3203000002120002000500000401ff0400081b,1,19,3.003112542,10
320100000213000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002130002000500000401ff0400081b,1,19,3.003112542,10
320100000214000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002140002000500000401ff0400081b,1,19,3.003112542,10
320100000215000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002150002000500000401ff0400081b,1,19,3.003112542,10
320100000216000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002160002000500000401ff0400081b,1,19,3.003112542,10
320100000217000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002170002000500000401ff0400081b,1,19,3.003112542,10
320100000218000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002180002000500000401ff0400081b,1,19,3.003112542,10
320100000219000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002190002000500000401ff0400081b,1,19,3.003112542,10
32010000021a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000021a0002000500000401ff0400081b,1,19,3.003112542,10
32010000021b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000021b0002000500000401ff0400081a,1,19,3.003112542,10
32010000021c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000021c0002000500000401ff0400081a,1,19,3.003112542,10
32010000021d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000021d0002000500000401ff0400081a,1,19,3.003112542,10
32010000021e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000021e0002000500000401ff0400081a,1,19,3.003112542,10
32010000021f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000021f0002000500000401ff0400081a,1,19,3.003112542,10
320100000220000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002200002000500000401ff0400081a,1,19,3.003112542,10
320100000221000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002210002000500000401ff0400081a,1,19,3.003112542,10
320100000222000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002220002000500000401ff0400081a,1,19,3.003112542,10
320100000223000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002230002000500000401ff0400081a,1,19,3.003112542,10
320100000224000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002240002000500000401ff0400081a,1,19,3.003112542,10
320100000225000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002250002000500000401ff0400081a,1,19,3.003112542,10
320100000226000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002260002000500000401ff0400081a,1,19,3.003112542,10
320100000227000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002270002000500000401ff0400081a,1,19,3.003112542,10
320100000228000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002280002000500000401ff0400081d,1,19,3.003112542,10
320100000229000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002290002000500000401ff0400081d,1,19,3.003112542,10
32010000022a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000022a0002000500000401ff0400081d,1,19,3.003112542,10
32010000022b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000022b0002000500000401ff0400081d,1,19,3.003112542,10
32010000022c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000022c0002000500000401ff0400081d,1,19,3.003112542,10
32010000022d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000022d0002000500000401ff0400081d,1,19,3.003112542,10
32010000022e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000022e0002000500000401ff0400081d,1,19,3.003112542,10
32010000022f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000022f0002000500000401ff0400081d,1,19,3.003112542,10
320100000230000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002300002000500000401ff0400081d,1,19,3.003112542,10
320100000231000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002310002000500000401ff0400081d,1,19,3.003112542,10
320100000232000e00000401120a10020001000083000000,1,24,2.634602696,9
3203000002320002000500000401ff0400081d,1,19,2.897849384,10
320100000233000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002330002000500000401ff0400081d,1,19,3.003112542,10
320100000234000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002340002000500000401ff0400081c,1,19,3.003112542,10
320100000235000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002350002000500000401ff0400081c,1,19,3.003112542,10
320100000236000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002360002000500000401ff0400081c,1,19,3.003112542,10
320100000237000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002370002000500000401ff0400081c,1,19,3.003112542,10
320100000238000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002380002000500000401ff0400081c,1,19,3.003112542,10
320100000239000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002390002000500000401ff0400081c,1,19,3.003112542,10
32010000023a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000023a0002000500000401ff0400081c,1,19,3.003112542,10
32010000023b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000023b0002000500000401ff0400081c,1,19,3.003112542,10
32010000023c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000023c0002000500000401ff0400081c,1,19,3.003112542,10
32010000023d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000023d0002000500000401ff0400081c,1,19,3.003112542,10
32010000023e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000023e0002000500000401ff0400081c,1,19,3.003112542,10
32010000023f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000023f0002000500000401ff0400081c,1,19,3.003112542,10
320100000240000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002400002000500000401ff0400081f,1,19,3.003112542,10
320100000241000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002410002000500000401ff0400081f,1,19,3.003112542,10
320100000242000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002420002000500000401ff0400081f,1,19,3.003112542,10
320100000243000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002430002000500000401ff0400081f,1,19,3.003112542,10
320100000244000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002440002000500000401ff0400081f,1,19,3.003112542,10
320100000245000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002450002000500000401ff0400081f,1,19,3.003112542,10
320100000246000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002460002000500000401ff0400081f,1,19,3.003112542,10
320100000247000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002470002000500000401ff0400081f,1,19,3.003112542,10
320100000248000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002480002000500000401ff0400081f,1,19,3.003112542,10
320100000249000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002490002000500000401ff0400081f,1,19,3.003112542,10
32010000024a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000024a0002000500000401ff0400081f,1,19,3.003112542,10
32010000024b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000024b0002000500000401ff0400081f,1,19,3.003112542,10
32010000024c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000024c0002000500000401ff0400081f,1,19,3.003112542,10
32010000024d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000024d0002000500000401ff04000816,1,19,3.003112542,10
32010000024e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000024e0002000500000401ff04000816,1,19,3.003112542,10
32010000024f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000024f0002000500000401ff04000816,1,19,3.003112542,10
320100000250000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002500002000500000401ff04000816,1,19,3.003112542,10
320100000251000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002510002000500000401ff04000816,1,19,3.003112542,10
320100000252000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002520002000500000401ff04000816,1,19,3.003112542,10
320100000253000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002530002000500000401ff04000816,1,19,3.003112542,10
320100000254000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002540002000500000401ff04000816,1,19,3.003112542,10
320100000255000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002550002000500000401ff04000816,1,19,3.003112542,10
320100000256000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002560002000500000401ff04000816,1,19,3.003112542,10
320100000257000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002570002000500000401ff04000816,1,19,3.003112542,10
320100000258000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002580002000500000401ff04000816,1,19,3.003112542,10
320100000259000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002590002000500000401ff04000841,1,19,3.003112542,10
32010000025a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000025a0002000500000401ff04000841,1,19,3.003112542,10
32010000025b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000025b0002000500000401ff04000841,1,19,3.003112542,10
32010000025c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000025c0002000500000401ff04000841,1,19,3.003112542,10
32010000025d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000025d0002000500000401ff04000841,1,19,3.003112542,10
32010000025e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000025e0002000500000401ff04000841,1,19,3.003112542,10
32010000025f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000025f0002000500000401ff04000841,1,19,3.003112542,10
320100000260000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002600002000500000401ff04000841,1,19,3.003112542,10
320100000261000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002610002000500000401ff04000841,1,19,3.003112542,10
320100000262000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002620002000500000401ff04000841,1,19,3.003112542,10
320100000263000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002630002000500000401ff04000841,1,19,3.003112542,10
320100000264000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002640002000500000401ff04000841,1,19,3.003112542,10
320100000265000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002650002000500000401ff04000840,1,19,3.003112542,10
320100000266000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002660002000500000401ff04000840,1,19,3.003112542,10
320100000267000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002670002000500000401ff04000840,1,19,3.003112542,10
320100000268000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002680002000500000401ff04000840,1,19,3.003112542,10
320100000269000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002690002000500000401ff04000840,1,19,3.003112542,10
32010000026a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000026a0002000500000401ff04000840,1,19,3.003112542,10
32010000026b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000026b0002000500000401ff04000840,1,19,3.003112542,10
32010000026c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000026c0002000500000401ff04000840,1,19,3.003112542,10
32010000026d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000026d0002000500000401ff04000840,1,19,3.003112542,10
32010000026e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000026e0002000500000401ff04000840,1,19,3.003112542,10
32010000026f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000026f0002000500000401ff04000840,1,19,3.003112542,10
320100000270000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002700002000500000401ff04000840,1,19,3.003112542,10
320100000271000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002710002000500000401ff04000840,1,19,3.003112542,10
320100000272000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002720002000500000401ff04000843,1,19,3.003112542,10
320100000273000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002730002000500000401ff04000843,1,19,3.003112542,10
320100000274000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002740002000500000401ff04000843,1,19,3.003112542,10
320100000275000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002750002000500000401ff04000843,1,19,3.003112542,10
320100000276000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002760002000500000401ff04000843,1,19,3.003112542,10
320100000277000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002770002000500000401ff04000843,1,19,3.003112542,10
320100000278000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002780002000500000401ff04000843,1,19,3.003112542,10
320100000279000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002790002000500000401ff04000843,1,19,3.003112542,10
32010000027a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000027a0002000500000401ff04000843,1,19,3.003112542,10
32010000027b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000027b0002000500000401ff04000843,1,19,3.003112542,10
32010000027c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000027c0002000500000401ff04000843,1,19,3.003112542,10
32010000027d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000027d0002000500000401ff04000843,1,19,3.003112542,10
32010000027e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000027e0002000500000401ff04000842,1,19,3.003112542,10
32010000027f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000027f0002000500000401ff04000842,1,19,3.003112542,10
320100000280000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002800002000500000401ff04000842,1,19,3.003112542,10
320100000281000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002810002000500000401ff04000842,1,19,3.003112542,10
320100000282000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002820002000500000401ff04000842,1,19,3.003112542,10
320100000283000e00000401120a10020001000083000000,1,24,2.634602696,9
3203000002830002000500000401ff04000842,1,19,3.003112542,10
320100000284000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002840002000500000401ff04000842,1,19,3.003112542,10
320100000285000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002850002000500000401ff04000842,1,19,3.003112542,10
320100000286000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002860002000500000401ff04000842,1,19,3.003112542,10
320100000287000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002870002000500000401ff04000842,1,19,3.003112542,10
320100000288000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002880002000500000401ff04000842,1,19,3.003112542,10
320100000289000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002890002000500000401ff04000842,1,19,3.003112542,10
32010000028a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000028a0002000500000401ff04000842,1,19,3.003112542,10
32010000028b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000028b0002000500000401ff040008ed,1,19,3.003112542,10
32010000028c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000028c0002000500000401ff040008ed,1,19,3.003112542,10
32010000028d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000028d0002000500000401ff040008ed,1,19,3.003112542,10
32010000028e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000028e0002000500000401ff040008ed,1,19,3.003112542,10
32010000028f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000028f0002000500000401ff040008ed,1,19,3.003112542,10
320100000290000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002900002000500000401ff040008ed,1,19,3.003112542,10
320100000291000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002910002000500000401ff040008ed,1,19,3.003112542,10
320100000292000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002920002000500000401ff040008ed,1,19,3.003112542,10
320100000293000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002930002000500000401ff040008ed,1,19,3.003112542,10
320100000294000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002940002000500000401ff040008ed,1,19,3.003112542,10
320100000295000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002950002000500000401ff040008ed,1,19,3.003112542,10
320100000296000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002960002000500000401ff040008ed,1,19,3.003112542,10
320100000297000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002970002000500000401ff040008ec,1,19,3.003112542,10
320100000298000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002980002000500000401ff040008ec,1,19,3.003112542,10
320100000299000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002990002000500000401ff040008ec,1,19,3.003112542,10
32010000029a000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000029a0002000500000401ff040008ec,1,19,3.003112542,10
32010000029b000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000029b0002000500000401ff040008ec,1,19,3.003112542,10
32010000029c000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000029c0002000500000401ff040008ec,1,19,3.003112542,10
32010000029d000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000029d0002000500000401ff040008ec,1,19,3.003112542,10
32010000029e000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000029e0002000500000401ff040008ec,1,19,3.003112542,10
32010000029f000e00000401120a10020001000083000000,1,24,2.71793603,9
32030000029f0002000500000401ff040008ec,1,19,3.003112542,10
3201000002a0000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a00002000500000401ff040008ec,1,19,3.003112542,10
3201000002a1000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a10002000500000401ff040008ec,1,19,3.003112542,10
3201000002a2000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a20002000500000401ff040008ec,1,19,3.003112542,10
3201000002a3000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a30002000500000401ff040008ec,1,19,3.003112542,10
3201000002a4000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a40002000500000401ff040008ef,1,19,3.003112542,10
3201000002a5000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a50002000500000401ff040008ef,1,19,3.003112542,10
3201000002a6000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a60002000500000401ff040008ef,1,19,3.003112542,10
3201000002a7000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a70002000500000401ff040008ef,1,19,3.003112542,10
3201000002a8000e00000401120a10020001000083000000,1,24,2.71793603,9
3203000002a80002000500000401ff040008ef,1,19,3.003112542,10
3201000002a9000e00000401120a10020001000083000000,1,24,2.71793603,9
