-1.2870692,-1.0146648,-0.77212256,-1.1316375,-1.3109131,8.562998,-0.22832996,-1.0770416,-1.4293888,-1.5247611,-1.1457413
-1.1209259,-1.0024345,-0.82619125,-1.0451928,-1.2727991,8.274489,-0.44148836,-0.93945086,-1.375346,-1.4320848,-0.9633155
-1.3905923,-1.094752,-0.90520644,-1.3032849,-1.4904399,8.645959,0.102559,-1.0709909,-1.3766414,-1.5887862,-1.0109311
-1.3957506,-1.162538,-0.9568086,-1.2481532,-1.4307429,8.631647,0.30997428,-1.1086813,-1.3061968,-1.645778,-1.1052297
-0.9954129,-1.1130112,-0.8853971,-0.755977,-0.8974781,-0.5043496,7.5613494,-1.0073675,-0.63841766,-0.9655299,-0.5286174
-1.7145272,-1.3734832,-1.1868697,-1.6199765,-1.7720324,8.519504,1.9106488,-1.5207453,-1.5823017,-2.0445411,-1.4879423
-1.2848334,-0.88542324,-0.7914754,-1.1765068,-1.5069567,8.470229,-0.32507962,-1.0693679,-1.4457206,-1.5119833,-1.1922596
-1.3421072,-0.9953878,-0.85632664,-0.654021,-0.7913867,-0.08278027,7.5256906,-1.0719792,-0.7683278,-1.1402879,-0.68378997
-1.4161844,-1.5412157,-1.2753674,-1.2727423,-1.3489413,1.9871359,7.652824,-1.5354849,-1.0233651,-1.4103255,-1.0561419
-1.3370187,-1.0802684,-0.6609288,-1.2025515,-1.3157628,8.405351,-0.54070836,-1.004132,-1.3942424,-1.3677291,-1.0463943
-1.3788425,-1.0963218,-0.789881,-1.2920802,-1.5542865,8.549074,0.00094198436,-1.1153392,-1.2858601,-1.6490809,-1.214139
-1.3885698,-1.1388732,-0.94784516,-1.275434,-1.4518192,8.603279,0.08298454,-1.1464447,-1.2963504,-1.5978042,-1.1268508
-1.2989074,-1.0213358,-0.8676071,-1.2932018,-1.5141908,8.603761,-0.12538806,-1.0205011,-1.3446543,-1.5184245,-1.1552128
-1.1976887,-0.95771396,-0.8536534,-1.0488869,-1.2753536,8.307513,-0.40660378,-0.94061935,-1.3026593,-1.3190095,-1.0532042
-1.2771899,-1.0136446,-0.9374301,-0.77111894,-0.8040067,-0.2582072,7.9584036,-0.9911795,-0.87192154,-0.9641542,-0.78230304
-1.2619486,-0.88369143,-0.963795,-0.709137,-0.7232259,0.19042322,7.54318,-1.034523,-0.5581783,-1.0334655,-0.5765919
-1.2992404,-0.9839258,-0.94446146,-1.3299571,-1.497706,8.5152235,-0.12161134,-0.9735407,-1.3465408,-1.5441284,-1.2151989
-1.3340722,-1.0605494,-0.83491087,-1.3328271,-1.4996897,8.503402,-0.11180336,-1.1260091,-1.2340454,-1.5038372,-1.0253515
-1.6817362,-1.4030672,-1.1950667,-1.522815,-1.7129761,8.532195,1.77733,-1.4760638,-1.627716,-1.8044143,-1.3731405
-1.2267023,-0.9147311,-0.8576328,-1.1976948,-1.4240748,8.233236,-0.53341424,-0.9685292,-1.2030711,-1.2822039,-0.86271864
-1.3650256,-1.121864,-1.0227783,-0.7679798,-0.9115452,0.37440336,7.691959,-1.2647762,-0.85658795,-1.2832109,-0.9841941
-1.4045413,-1.0856011,-1.0454835,-1.268342,-1.5620656,8.688513,0.70633984,-1.2195475,-1.4769291,-1.8844992,-1.2225145
-1.2520893,-0.94830745,-0.74380493,-1.2877315,-1.4299614,8.523845,-0.17342016,-1.1598555,-1.3767668,-1.4907317,-1.1079265
-1.1698594,-0.9951733,-0.6557879,-0.6230773,-0.50638133,-1.0627384,7.2527957,-0.95432514,-0.64500993,-0.7274973,-0.45365822
-1.3870814,-1.1083289,-0.93628854,-1.2631549,-1.5005682,8.620096,0.034836333,-1.0750932,-1.3392237,-1.5306109,-1.1462514
-1.4953582,-1.1192201,-0.8971086,-1.3430699,-1.4517046,8.590989,0.15146542,-1.0405257,-1.5141604,-1.6572026,-1.199539
-1.120636,-1.0664237,-1.0653199,-1.0428871,-1.3026643,7.44694,0.67637736,-1.2660737,-1.2624799,-1.2603874,-1.0269153
-1.1798397,-1.1000396,-1.0026691,-1.332032,-1.4533647,8.374187,-0.034166656,-0.97295994,-1.31296,-1.5466925,-1.1534951
-1.2005802,-0.86471665,-0.9245999,-0.79542434,-0.7313255,-0.42841873,7.3354855,-1.0332143,-0.61071485,-1.1320672,-0.6636494
-1.3399425,-1.1271033,-0.8092164,-1.235928,-1.5338143,8.701241,0.037438467,-1.1041691,-1.3684498,-1.6470151,-1.1927648
-1.2058815,-1.020587,-0.758471,-1.2695974,-1.3435408,8.508613,-0.13300861,-1.0466485,-1.3074971,-1.353669,-1.1366943
-1.3921865,-0.979784,-0.8762735,-1.253268,-1.5093433,8.674871,-0.033758394,-1.1210117,-1.2913104,-1.5540754,-1.2148135
-1.2134784,-1.0320978,-0.6863812,-1.1636039,-1.4523289,8.335707,-0.4108408,-0.8505899,-1.3041823,-1.2407074,-1.048799
-1.5719538,-1.2699677,-1.0122542,-1.5184468,-1.6234927,8.662435,1.148051,-1.2627071,-1.5142189,-1.75917,-1.2027513
-1.2161881,-1.1492506,-0.7721988,-1.2953701,-1.5559745,8.470544,-0.17956866,-1.0962237,-1.2426914,-1.358079,-1.0723574
-1.1852274,-0.9331708,-0.74413,-1.2298465,-1.4596252,8.588706,-0.3729935,-1.1139748,-1.3485247,-1.6318476,-1.0440503
-1.370063,-1.0841776,-0.8000071,-1.3198482,-1.5296422,8.539163,0.0211887,-1.129768,-1.424716,-1.7131252,-1.2674984
-1.2868792,-1.0775721,-0.7039493,-1.2241671,-1.429235,8.362223,-0.47582763,-1.002073,-1.2820023,-1.577656,-0.9054874
-1.2596098,-0.97145915,-0.7958446,-1.1923786,-1.3972389,8.523942,-0.22209701,-1.0648495,-1.450079,-1.5134372,-1.2179158
-1.6550999,-1.5115477,-1.275774,-1.3771868,-1.431701,3.1175623,7.258913,-1.3095235,-1.2819134,-1.771518,-1.2779112
-1.3101882,-0.8718534,-0.7797177,-1.1668504,-1.5124928,8.511561,-0.45076215,-1.0048089,-1.2976173,-1.5516777,-1.137866
-1.3207713,-1.4202384,-1.1228111,-0.9021284,-0.9777744,0.98311514,7.393233,-1.3809539,-1.0379435,-1.2505844,-0.9547351
-1.3538542,-1.5010787,-1.3868247,-1.567235,-1.5761434,7.866488,2.078279,-1.4162786,-1.2903254,-1.6677765,-1.2795111
-1.0591911,-1.1396948,-0.80375576,-1.244131,-1.3284063,7.9922733,-0.5369094,-0.8337888,-1.123479,-1.5432619,-0.83322936
-1.361995,-1.0711855,-0.8698858,-1.3219049,-1.413173,8.299686,-0.05318122,-0.9928943,-1.2268131,-1.3537749,-0.93184537
-1.2461119,-0.90451986,-0.741498,-1.2441845,-1.5550812,8.649536,-0.06397423,-1.1094946,-1.4416138,-1.5460924,-1.1090481
-1.235611,-0.97764194,-0.80945885,-1.1557745,-1.2043637,8.302145,-0.3004582,-0.98566127,-1.3069919,-1.4443508,-1.0186746
-1.2732345,-0.76980203,-0.855093,-1.2732047,-1.4851223,8.504999,-0.08355456,-1.2436279,-1.457647,-1.5695765,-1.1732972
-1.32149,-1.2462916,-1.1107515,-0.85595924,-0.8295496,0.2976629,7.900581,-1.193572,-0.9747552,-1.148918,-0.93853015
-1.3196455,-1.0513687,-0.9712103,-1.3220706,-1.5257171,8.567937,0.258594,-1.1017737,-1.3217309,-1.5414101,-1.1381361
-1.150847,-0.84195304,-0.89660466,-1.1352541,-1.250436,8.115572,-0.32280955,-0.7800324,-1.1730884,-1.4047115,-0.91216004
-1.3647667,-1.1155617,-0.7776349,-1.337929,-1.473973,8.528319,-0.13633794,-0.9797557,-1.3162944,-1.4907956,-1.1587632
-1.9089322,-1.4482301,-1.3125768,-1.584727,-1.7071097,8.320691,2.5536003,-1.6681701,-1.5606483,-1.9421617,-1.4706587
